Title,URL,Duration,Date,Views,Likes,Dislikes,Show,Description,Day Of The Week,Days Since Published,Views Per Day,Likes Per Day,Dislikes Per Day,Likes Minus Dislikes,Geoff,Jack,Gavin,Ryan,Ray,Michael,Lindsey,Caleb,Kdin,Matt,Jeremy,Barbara,Brandon,Burnie,Kerry,Dan,Lindsay
Let's Build in Minecraft- Legends of the Hidden Tower Part 4,https://www.youtube.com/watch?v=Wm-q3QAMTYg,55.0,2014-12-16,147270,2300,275,Let's Build,Team Building Exercise are just about done with one of their biggest builds yet. RIP Sprinkles. Save 25% on stocking stuffers in the RT Store until December ...,Tuesday,212,695.0,11.0,1.0,2025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - GTA V - Tales From The Internet,https://www.youtube.com/watch?v=0TCY2JgDFt8,35.0,2014-12-15,1386878,17897,573,Let's Play,"Geoff, Michael, Ryan, Ray and Lindsay match wits with some popular stunts from the Internet. Failure is not not an option. RT Store: http://bit.ly/1vduQ60 Ro...",Monday,213,6511.0,84.0,3.0,17324,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True
Let's Play - Vindictus,https://www.youtube.com/watch?v=kgf56JqBdxc,22.0,2014-12-12,632413,7318,216,Let's Play,"Geoff, Ryan, Jack, and Ray hop into Vindictus for some action and adventure! Click here to play Vindictus: http://bit.ly/1w2RfrV Thanks to Nexon for endorsin...",Friday,216,2928.0,34.0,1.0,7102,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Minecraft 133 - Top Chef Part 3,https://www.youtube.com/watch?v=eTNFWoXjlUM,42.0,2014-12-12,781706,10248,363,Let's Play,"Proving that there&#39;s no such thing as &quot;too many cooks&quot;, the crew is back for the finale of Top Chef! Save 15% off select shirts in the RT Store: http://bit.l...",Friday,216,3619.0,47.0,2.0,9885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rooster Teeth Inter-Office SMITE Tournament: Team Dark Souls Vs Team Rainbow Tiger,https://www.youtube.com/watch?v=5CvHvVl5NiQ,21.0,2014-12-11,172346,2649,78,Rooster Teeth Inter-Office Tournament,The final match is here! Team Dark Souls takes on Team Rainbow Tiger in a battle for your eternal souls...and other slightly more important things. Test your...,Thursday,217,794.0,12.0,0.0,2571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Ghost Recon Advanced Warfighter 2,https://www.youtube.com/watch?v=_fUMfX1Lqh8,68.0,2014-12-11,679689,9931,122,Let's Play,"Geoff, Ray, Ryan, Michael, Gavin, and special guest Dan play some GRAW2 and mop up some of the hardest achievements in the game. Save 15% off select shirts i...",Thursday,217,3132.0,46.0,1.0,9809,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False
VS Episode 93: Geoff vs. Ray,https://www.youtube.com/watch?v=q2FM_SPOQIk,9.5,2014-12-11,517094,9892,75,VS,"This week, Geoff throws down with Ray on some familiar yet foreign territory. Save 15% off select shirts in the RT Store: http://bit.ly/ZvZHS1 Rooster Teeth:...",Thursday,217,2383.0,46.0,0.0,9817,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Dragon Age: Inquisition,https://www.youtube.com/watch?v=OTPYoQZxyzo,28.0,2014-12-10,571214,6935,250,Let's Play,"Geoff, Ryan, Jack, and Michael embark on a mysterious adventure of wonder and magic...and there&#39;s a good chance they have no idea what they&#39;re doing. Save 15...",Wednesday,218,2620.0,32.0,1.0,6685,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Let's Build in Minecraft - Legends of the Hidden Tower Part 3,https://www.youtube.com/watch?v=z-wRDYWLw3A,56.0,2014-12-09,205293,2395,337,Let's Build,Team Building Exercise continues construction on their massive Legends of the Hidden Temple build. Will this series be as long as the Halloween one? Maybe. S...,Tuesday,219,937.0,11.0,2.0,2058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Wrecked: Revenge Revisited Part 2,https://www.youtube.com/watch?v=8bF9uiC2GNk,27.0,2014-12-09,508193,8882,115,Let's Play,"Jack, Ray, Michael, and Gavin are back in Wrecked Revenge Revisited! Their driving skills have not improved. Save 15% off of select shirts at the RT Store: h...",Tuesday,219,2321.0,41.0,1.0,8767,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Achievement Hunter Presents: GO! #59,https://www.youtube.com/watch?v=d4M21fZzl4s,5.6,2014-12-09,502512,9078,130,Achievement Hunter Presents,"This week, the task is as un-American as possible: kill an eagle in Far Cry 4. The first to do it will earn a sticker. The last... well no one cares about th...",Tuesday,219,2295.0,41.0,1.0,8948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - GTA V - Things We Did,https://www.youtube.com/watch?v=TQ4WngwNhuQ,34.0,2014-12-08,1501823,17801,625,Let's Play,"Geoff, Ryan, Jack, Ray and Lindsay revisit some things to do in GTA V! RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roosterteeth.com/ Achievement Hun...",Monday,220,6826.0,81.0,3.0,17176,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
Let's Play Minecraft - Episode 132 - Fishing Rodeo And Jamboree III,https://www.youtube.com/watch?v=tfEy_2t4FIg,39.0,2014-12-05,1195462,15035,518,Let's Play,"It&#39;s that time again, the annual Fishing Rodeo &amp; Jamboree returns for its third installment! RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roosterteet...",Friday,223,5361.0,67.0,2.0,14517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Far Cry 4: Multiplayer Part 1,https://www.youtube.com/watch?v=ry3ljkA7-F0,38.0,2014-12-04,793098,10769,449,Let's Play,"Geoff, Jack, Ryan, Michael, Ray, Lindsay, Jeremy, and Matt run loose in Far Cry 4. The name of the game is Outpost, and only the best mercenaries and hunters...",Thursday,224,3541.0,48.0,2.0,10320,True,True,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True
VS Episode 92: Lindsay vs. Ray,https://www.youtube.com/watch?v=DpkN_NrFGmg,10.0,2014-12-04,539356,9349,111,VS,"In a surprise turn of events, this week&#39;s champion is no where to be found. Who will step in to take the belt? RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: ...",Thursday,224,2408.0,42.0,0.0,9238,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rooster Teeth Inter-Office SMITE Tournament: Team Leftovers Vs Team Cranberries,https://www.youtube.com/watch?v=bPjqGKq9dj4,24.0,2014-12-04,151349,1945,59,Rooster Teeth Inter-Office Tournament,Team Leftover Leftovers fight Team Cranberries to find out which team is the best of the losers! Test yourself in the SMITE arena and play for free here: htt...,Thursday,224,676.0,9.0,0.0,1886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Halo 3 Legendary Co-op Part 2,https://www.youtube.com/watch?v=CE1zr4mnXMI,24.0,2014-12-03,387432,6143,77,Let's Play,"Geoff, Ryan, Jack, and Ray continue their adventures in Halo 3! RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roosterteeth.com/ Achievement Hunter: ht...",Wednesday,225,1722.0,27.0,0.0,6066,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Sniper Elite 3 Part 2,https://www.youtube.com/watch?v=WyK71wkwhYY,36.0,2014-12-02,665309,9123,165,Let's Play,The AH Crew are back in Sniper Elite 3. They&#39;re still not good at shooting each other. RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roosterteeth.com/...,Tuesday,226,2944.0,40.0,1.0,8958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - GTA V - Top Fun Times Alternate Views & Outtakes,https://www.youtube.com/watch?v=PpNAzAAbpmI,4.5,2014-12-02,599766,9163,107,Let's Play,Alternate takes and outtakes from Let&#39;s Play GTA V: First Person Free Play. RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roosterteeth.com/ Achievemen...,Tuesday,226,2654.0,41.0,0.0,9056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Build in Minecraft - Halloween Spooktacular Part 5,https://www.youtube.com/watch?v=-0tBn5VutFI,47.0,2014-12-02,134971,1699,172,Let's Build,Team Building Exercise is back to present the final episode of their Halloween build. The remainder of the build was done by Matt in his apartment with no pa...,Tuesday,226,597.0,8.0,1.0,1527,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Achievement Hunter Presents: GO! #58,https://www.youtube.com/watch?v=mgJXw4pv8rc,26.0,2014-12-02,562465,9802,183,Achievement Hunter Presents,Geoff wants the gang to kill a whale in GTAV. Geoff thought it wouldn&#39;t take long. Geoff was wrong. RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roos...,Tuesday,226,2489.0,43.0,1.0,9619,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - GTA V - Top Fun Times,https://www.youtube.com/watch?v=m5PItlAkB90,31.0,2014-12-01,1468580,23368,475,Let's Play,"Gavin, Geoff, Jack, Lindsay and Ryan take another crack at Top Fun in GTA V! RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roosterteeth.com/ Achieveme...",Monday,227,6470.0,103.0,2.0,22893,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Let's Play Minecraft - Episode 131 - Top Chef Part 2,https://www.youtube.com/watch?v=PGLonAI6vGg,52.0,2014-11-28,969639,12162,412,Let's Play,The heat is still on at the cooking competition in Achievement City! RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roosterteeth.com/ Achievement Hunte...,Friday,230,4216.0,53.0,2.0,11750,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VS Episode 91: Geoff and Gavin vs. Ryan and Jack,https://www.youtube.com/watch?v=uue7UJlzPcA,22.0,2014-11-27,755783,13535,136,VS,It&#39;s Geoff and Gavin versus Ryan and Jack in this weeks special Thanksgiving day battle. Which team will win? Tune in to find out! RT Store: http://bit.ly/Zv...,Thursday,231,3272.0,59.0,1.0,13399,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Rooster Teeth Inter-Office SMITE Tournament: Team Leftovers Vs Team Rainbow Tiger,https://www.youtube.com/watch?v=9nxOE8D8-QY,27.0,2014-11-27,173084,3010,61,Rooster Teeth Inter-Office Tournament,"Team Leftovers are a man down, so it&#39;s up to a lovely lady to save them! But will their power combined be enough to topple Team Rainbow Tiger!? Test yourself...",Thursday,231,749.0,13.0,0.0,2949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - NBA2K15,https://www.youtube.com/watch?v=Cxf4FiJXse8,33.0,2014-11-27,667201,9421,570,Let's Play,"Geoff, Ryan, Michael, Gavin, and Ray put their basketball skills to the test against some of the greatest teams in the NBA... except not really. RT Store: ht...",Thursday,231,2888.0,41.0,2.0,8851,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Far Cry 4 Co-Op,https://www.youtube.com/watch?v=iRMhR6OWbJQ,58.0,2014-11-26,902359,11012,217,Let's Play,"Geoff and Ryan venture off into the wilds of Kyrat in search for truth, justice, and the American way! RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://r...",Wednesday,232,3889.0,47.0,1.0,10795,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Halo: Master Chief Collection Blood Gulch Multiplayer,https://www.youtube.com/watch?v=LtvxWl-NEWY,43.0,2014-11-25,598217,8312,377,Let's Play,"Geoff, Ryan, Jack, Ray, Jeremy, and Matt take a trip down memory lane and see just how much Blood Gulch has changed over the years in Halo Master Chief Colle...",Tuesday,233,2567.0,36.0,2.0,7935,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
Let's Build in Minecraft - Thanksgiving,https://www.youtube.com/watch?v=wAaxVz7Vj1Q,56.0,2014-11-25,290766,4129,613,Let's Build,Team Building Exercise is back and celebrating Thanksgiving. Let&#39;s build a turkey. RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roosterteeth.com/ Ach...,Tuesday,233,1248.0,18.0,3.0,3516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Achievement Hunter Presents: GO! #57,https://www.youtube.com/watch?v=yVtG6XBNrVI,14.0,2014-11-25,535298,9825,192,Achievement Hunter Presents,"This week, the gang has a task much greater than any video game: real life! The first one to accurately build a Lego set, wins! RT Store: http://bit.ly/ZvZHS...",Tuesday,233,2297.0,42.0,1.0,9633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play GTA V - First Person Free Play,https://www.youtube.com/watch?v=1dDljrTuLdk,41.0,2014-11-24,1641640,19720,580,Let's Play,"Geoff, Ryan, Jack, Lindsay and Ray experiment with GTA V in next gen first person mode! Don&#39;t forget to take your Dramamine! RT Store: http://bit.ly/ZvZHS1 R...",Monday,234,7016.0,84.0,2.0,19140,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
Let's Play Minecraft - Episode 130 - Top Chef,https://www.youtube.com/watch?v=r69opIlqTI8,59.0,2014-11-21,1607364,17219,834,Let's Play,"Known around the world as one of the best chefs of all time, Geoff tests the crew to see who among them could be the next...TOP CHEF! RT Store: http://bit.ly...",Friday,237,6782.0,73.0,4.0,16385,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Assassin's Creed: Unity Heist,https://www.youtube.com/watch?v=TyWTrM4rXxk,45.0,2014-11-21,826449,9460,275,Let's Play,"Jack, Geoff, Ryan, and Ray try to steal some loot the only way they know how. With a heist. RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roosterteeth...",Friday,237,3487.0,40.0,1.0,9185,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Rooster Teeth Inter-Office SMITE Tournament: Team Dark Souls VS Team Cranberries,https://www.youtube.com/watch?v=L4iu8z-CZz0,19.0,2014-11-20,206347,2639,90,Rooster Teeth Inter-Office Tournament,The overpowered Team Dark Souls takes on the squishy yet lovable Team Cranberries! Test yourself in the SMITE arena and play for free here: http://bit.ly/1yu...,Thursday,238,867.0,11.0,0.0,2549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VS Episode 90: Ryan vs. Gavin,https://www.youtube.com/watch?v=j-3Zu1Uqkuc,21.0,2014-11-20,684891,16092,164,VS,"This week on VS, Gavin and Ryan get into some deep shit. RT Store: http://bit.ly/ZvZHS1 Rooster Teeth: http://roosterteeth.com/ Achievement Hunter: http://ac...",Thursday,238,2878.0,68.0,1.0,15928,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Halo 3 Legendary Co-op,https://www.youtube.com/watch?v=_0rW1M48u9s,20.0,2014-11-19,580947,9487,132,Let's Play,"Geoff, Ryan, Jack, and Ray head into The Master Chief Collection and begin a Legendary Co-op journey in Halo 3! RT Store: http://bit.ly/ZvZHS1 Rooster Teeth:...",Wednesday,239,2431.0,40.0,1.0,9355,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Let's Build in Minecraft - Halloween Spooktacular Part 4,https://www.youtube.com/watch?v=AhVd3X80B34,57.0,2014-11-18,175349,2332,230,Let's Build,"Kdin, Jeremy, and Matt continue chipping away at their Halloween world. They&#39;re so close... but will they finish it? I mean, yes, because you&#39;ve seen it alre...",Tuesday,240,731.0,10.0,1.0,2102,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
Let's Play - Assassin's Creed Unity Co-op,https://www.youtube.com/watch?v=Ya-_W5PhWN0,35.0,2014-11-18,804138,9906,380,Let's Play,"Join Geoff, Ryan, Ray, and Lindsay as they venture back to the french revolution to learn a little bit about murder. And maybe if they&#39;re lucky, even a littl...",Tuesday,240,3351.0,41.0,2.0,9526,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
